Date,Country,Total
2022-10-01,Brazil,9.0
2022-10-01,Brazil,9.0
2022-10-01,Brazil,25.0
2022-10-01,Brazil,7.0
2022-10-01,Brazil,3.0
2022-10-01,Brazil,28.0
2022-10-01,Brazil,4.0
2022-10-01,Brazil,11.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,4.0
2022-10-01,Brazil,5.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,3.0
2022-10-01,Brazil,7.0
2022-10-01,Brazil,8.0
2022-10-01,Brazil,8.0
2022-10-01,Brazil,3.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,3.0
2022-10-01,Brazil,4.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,12.0
2022-10-01,Brazil,10.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,6.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,51.0
2022-10-01,Brazil,4.0
2022-10-01,Brazil,15.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,2.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,11.0
2022-10-01,Brazil,12.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,3.0
2022-10-01,Brazil,6.0
2022-10-01,Brazil,23.0
2022-10-01,Brazil,5.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,15.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,3.0
2022-10-01,Brazil,4.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,26.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,11.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,4.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,3.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,4.0
2022-10-01,Brazil,1.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,3.0
2022-10-01,Brazil,3.0
2022-10-01,Cameroon,25.0
2022-10-01,Cameroon,57.0
2022-10-01,Cameroon,84.0
2022-10-01,Cameroon,132.0
2022-10-01,Cameroon,130.0
2022-10-01,Cameroon,173.0
2022-10-01,Cameroon,164.0
2022-10-01,Cameroon,202.0
2022-10-01,Cameroon,117.0
2022-10-01,Cameroon,41.0
2022-10-01,Cameroon,234.0
2022-10-01,Cameroon,97.0
2022-10-01,Cameroon,119.0
2022-10-01,Cameroon,87.0
2022-10-01,Cameroon,87.0
2022-10-01,Cameroon,89.0
2022-10-01,Cameroon,58.0
2022-10-01,Cameroon,58.0
2022-10-01,Cameroon,144.0
2022-10-01,Ecuador,16.0
2022-10-01,Ecuador,10.0
2022-10-01,Ecuador,19.0
2022-10-01,Ecuador,13.0
2022-10-01,Ecuador,52.0
2022-10-01,Ecuador,92.0
2022-10-01,Ecuador,8.0
2022-10-01,Ecuador,69.0
2022-10-01,Ecuador,27.0
2022-10-01,Ecuador,40.0
2022-10-01,Ecuador,25.0
2022-10-01,Ecuador,16.0
2022-10-01,Ecuador,0.0
2022-10-01,Ecuador,36.0
2022-10-01,Ecuador,236.0
2022-10-01,Ecuador,61.0
2022-10-01,Ecuador,31.0
2022-10-01,Ecuador,25.0
2022-10-01,Ecuador,151.0
2022-10-01,Ecuador,45.0
2022-10-01,Ecuador,33.0
2022-10-01,Ecuador,32.0
2022-10-01,Ecuador,52.0
2022-10-01,Ecuador,49.0
2022-10-01,Ecuador,12.0
2022-10-01,Ecuador,37.0
2022-10-01,Ecuador,23.0
2022-10-01,Ecuador,50.0
2022-10-01,Ecuador,64.0
2022-10-01,Ecuador,233.0
2022-10-01,Ecuador,38.0
2022-10-01,Ecuador,30.0
2022-10-01,Cameroon,28.0
2022-10-01,Cameroon,117.0
2022-10-01,Cameroon,25.0
2022-10-01,Cameroon,83.0
2022-10-01,Cameroon,87.0
2022-10-01,Cameroon,28.0
2022-10-01,Ecuador,40.0
2022-10-01,Ecuador,36.0
2022-10-01,Ecuador,116.0
2022-10-01,Ecuador,16.0
2022-10-01,Cameroon,43.0
2022-10-01,Ecuador,45.0
2022-10-01,Ecuador,50.0
2022-10-01,Ecuador,21.0
2022-10-01,Ecuador,45.0
2022-10-01,Ecuador,142.0
2022-10-01,Ecuador,108.0
2022-10-01,Ecuador,57.0
2022-10-01,Ecuador,25.0
2022-10-01,Ecuador,12.0
2022-10-01,Ecuador,48.0
2022-10-01,Ecuador,20.0
2022-10-01,Ecuador,84.0
2022-10-01,Ecuador,51.0
2022-10-01,Ecuador,27.0
2022-10-01,Ecuador,22.0
2022-10-01,Ecuador,87.0
2022-10-01,Ecuador,62.0
2022-10-01,Ecuador,14.0
2022-10-01,Ecuador,102.0
2022-10-01,Ecuador,83.0
2022-10-01,Ecuador,25.0
2022-10-01,Ecuador,33.0
2022-10-01,Ecuador,19.0
2022-10-01,Ecuador,36.0
2022-10-01,Ecuador,49.0
2022-10-01,Ecuador,25.0
2022-10-01,Ecuador,53.0
2022-10-01,Ecuador,17.0
2022-10-01,Ecuador,14.0
2022-10-01,Ecuador,8.0
2022-10-01,Ecuador,14.0
2022-10-01,Ecuador,47.0
2022-10-01,Ghana,75.0
2022-10-01,Ghana,88.0
2022-10-01,Ghana,191.0
2022-10-01,Ghana,31.0
2022-10-01,Ghana,53.0
2022-10-01,Ghana,97.0
2022-10-01,Ghana,72.0
2022-10-01,Ghana,81.0
2022-10-01,Ghana,40.0
2022-10-01,Ghana,104.0
2022-10-01,Ghana,31.0
2022-10-01,Ghana,51.0
2022-10-01,Ghana,38.0
2022-10-01,Ghana,18.0
2022-10-01,Ghana,38.0
2022-10-01,Ghana,13.0
2022-10-01,Ghana,21.0
2022-10-01,Ghana,143.0
2022-10-01,Ghana,130.0
2022-10-01,Ghana,32.0
2022-10-01,Ghana,64.0
2022-10-01,Ghana,58.0
2022-10-01,Ghana,241.0
2022-10-01,Ghana,23.0
2022-10-01,Ghana,47.0
2022-10-01,Ghana,43.0
2022-10-01,Ghana,158.0
2022-10-01,Ghana,231.0
2022-10-01,Ghana,236.0
2022-10-01,Ghana,9.0
2022-10-01,Ghana,53.0
2022-10-01,Ghana,48.0
2022-10-01,Ghana,128.0
2022-10-01,Ghana,98.0
2022-10-01,Ghana,64.0
2022-10-01,Ghana,61.0
2022-10-01,Ghana,65.0
2022-10-01,Ghana,35.0
2022-10-01,Ghana,57.0
2022-10-01,Ghana,63.0
2022-10-01,Ghana,229.0
2022-10-01,Ghana,209.0
2022-10-01,Ghana,136.0
2022-10-01,Ghana,66.0
2022-10-01,Ghana,147.0
2022-10-01,Ghana,225.0
2022-10-01,Ghana,132.0
2022-10-01,Ghana,60.0
2022-10-01,Ghana,295.0
2022-10-01,Ghana,213.0
2022-10-01,Ghana,154.0
2022-10-01,Ghana,61.0
2022-10-01,Ghana,74.0
2022-10-01,Ghana,122.0
2022-10-01,Ghana,200.0
2022-10-01,Ghana,55.0
2022-10-01,Ghana,144.0
2022-10-01,Ghana,64.0
2022-10-01,Ghana,138.0
2022-10-01,Ghana,97.0
2022-10-01,Ghana,41.0
2022-10-01,Cote d Ivoire,137.0
2022-10-01,Cote d Ivoire,45.0
2022-10-01,Cote d Ivoire,42.0
2022-10-01,Cote d Ivoire,123.0
2022-10-01,Cote d Ivoire,84.0
2022-10-01,Cote d Ivoire,109.0
2022-10-01,Cote d Ivoire,102.0
2022-10-01,Cote d Ivoire,16.0
2022-10-01,Cote d Ivoire,67.0
2022-10-01,Cote d Ivoire,52.0
2022-10-01,Cote d Ivoire,25.0
2022-10-01,Cote d Ivoire,42.0
2022-10-01,Cote d Ivoire,54.0
2022-10-01,Cote d Ivoire,32.0
2022-10-01,Cote d Ivoire,57.0
2022-10-01,Cote d Ivoire,81.0
2022-10-01,Cote d Ivoire,53.0
2022-10-01,Cote d Ivoire,29.0
2022-10-01,Cote d Ivoire,36.0
2022-10-01,Cote d Ivoire,42.0
2022-10-01,Cote d Ivoire,113.0
2022-10-01,Cote d Ivoire,45.0
2022-10-01,Cote d Ivoire,99.0
2022-10-01,Cote d Ivoire,147.0
2022-10-01,Cote d Ivoire,68.0
2022-10-01,Cote d Ivoire,41.0
2022-10-01,Cote d Ivoire,26.0
2022-10-01,Cote d Ivoire,27.0
2022-10-01,Cote d Ivoire,81.0
2022-10-01,Cote d Ivoire,52.0
2022-10-01,Cote d Ivoire,42.0
2022-10-01,Cote d Ivoire,135.0
2022-10-01,Cote d Ivoire,81.0
2022-10-01,Cote d Ivoire,53.0
2022-10-01,Cote d Ivoire,87.0
2022-10-01,Cote d Ivoire,70.0
2022-10-01,Cote d Ivoire,50.0
2022-10-01,Cote d Ivoire,70.0
2022-10-01,Cote d Ivoire,64.0
2022-10-01,Cote d Ivoire,6.0
2022-10-01,Cote d Ivoire,268.0
2022-10-01,Cote d Ivoire,75.0
2022-10-01,Cote d Ivoire,49.0
2022-10-01,Cote d Ivoire,58.0
2022-10-01,Cote d Ivoire,108.0
2022-10-01,Cote d Ivoire,102.0
2022-10-01,Cote d Ivoire,49.0
2022-10-01,Cote d Ivoire,79.0
2022-10-01,Cote d Ivoire,49.0
2022-10-01,Cote d Ivoire,71.0
2022-10-01,Cote d Ivoire,28.0
2022-10-01,Cote d Ivoire,38.0
2022-10-01,Cote d Ivoire,18.0
2022-10-01,Cote d Ivoire,38.0
2022-10-01,Cote d Ivoire,49.0
2022-10-01,Cote d Ivoire,54.0
2022-10-01,Cote d Ivoire,7.0
2022-10-01,Cote d Ivoire,74.0
2022-10-01,Cameroon,184.0
2022-10-01,Cote d Ivoire,101.0
2022-10-01,Cameroon,85.0
2022-10-01,Cameroon,147.0
2022-10-01,Cameroon,26.0
2022-10-01,Cameroon,93.0
2022-10-01,Cameroon,90.0
2022-10-01,Cameroon,13.0
2022-10-01,Cameroon,45.0
2022-10-01,Cote d Ivoire,40.0
2022-10-01,Cote d Ivoire,31.0
2022-10-01,Cote d Ivoire,92.0
2022-10-01,Cote d Ivoire,33.0
2022-10-01,Cameroon,177.0
2022-10-01,Cameroon,62.0
2022-10-01,Cote d Ivoire,6.0
2022-10-01,Cote d Ivoire,65.0
2022-10-01,Cote d Ivoire,65.0
2022-10-01,Cote d Ivoire,75.0
2022-10-01,Cote d Ivoire,18.0
2022-10-01,Cote d Ivoire,91.0
2022-10-01,Cote d Ivoire,54.0
2022-10-01,Cote d Ivoire,109.0
2022-10-01,Cote d Ivoire,75.0
2022-10-01,Cote d Ivoire,104.0
2022-10-01,Cote d Ivoire,84.0
2022-10-01,Cote d Ivoire,151.0
2022-10-01,Cote d Ivoire,65.0
2022-10-01,Cote d Ivoire,67.0
2022-10-01,Cote d Ivoire,56.0
2022-10-01,Cote d Ivoire,66.0
2022-10-01,Cote d Ivoire,60.0
2022-10-01,Cote d Ivoire,85.0
2022-10-01,Cote d Ivoire,36.0
2022-10-01,Cote d Ivoire,40.0
2022-10-01,Cote d Ivoire,46.0
2022-10-01,Cote d Ivoire,108.0
2022-10-01,Cote d Ivoire,33.0
2022-10-01,Cote d Ivoire,78.0
2022-10-01,Cote d Ivoire,112.0
2022-10-01,Cote d Ivoire,66.0
2022-10-01,Cote d Ivoire,45.0
2022-10-01,Cote d Ivoire,48.0
2022-10-01,Cote d Ivoire,6.0
2022-10-01,Cote d Ivoire,73.0
2022-10-01,Cote d Ivoire,41.0
2022-10-01,Cote d Ivoire,48.0
2022-10-01,Cote d Ivoire,52.0
2022-10-01,Cote d Ivoire,93.0
2022-10-01,Cote d Ivoire,92.0
2022-10-01,Cote d Ivoire,111.0
2022-10-01,Cote d Ivoire,110.0
2022-10-01,Cote d Ivoire,60.0
2022-10-01,Cote d Ivoire,80.0
2022-10-01,Cote d Ivoire,64.0
2022-10-01,Cote d Ivoire,30.0
2022-10-01,Cote d Ivoire,31.0
2022-10-01,Cote d Ivoire,94.0
2022-10-01,Cote d Ivoire,73.0
2022-10-01,Cote d Ivoire,40.0
2022-10-01,Cote d Ivoire,98.0
2022-10-01,Cote d Ivoire,77.0
2022-10-01,Cote d Ivoire,186.0
2022-10-01,Cote d Ivoire,6.0
2022-10-01,Cote d Ivoire,200.0
2022-10-01,Cote d Ivoire,66.0
2022-10-01,Cote d Ivoire,168.0
2022-10-01,Cote d Ivoire,51.0
2022-10-01,Cote d Ivoire,96.0
2022-10-01,Cote d Ivoire,8.0
2022-10-01,Cote d Ivoire,57.0
2022-10-01,Cote d Ivoire,69.0
2022-10-01,Cote d Ivoire,107.0
2022-10-01,Brazil,25.0
2022-10-01,Brazil,22.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,11.0
2022-10-01,Brazil,6.0
2022-10-01,Brazil,6.0
2022-10-01,Brazil,10.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,2.0
2022-10-01,Brazil,2.0
2022-10-01,Brazil,0.0
2022-10-01,Brazil,10.0
2022-11-01,Brazil,24.0
2022-11-01,Brazil,27.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,2.0
2022-11-01,Brazil,4.0
2022-11-01,Brazil,6.0
2022-11-01,Brazil,7.0
2022-11-01,Brazil,2.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,21.0
2022-11-01,Brazil,9.0
2022-11-01,Cote d Ivoire,91.0
2022-11-01,Cote d Ivoire,103.0
2022-11-01,Cote d Ivoire,48.0
2022-11-01,Cote d Ivoire,7.0
2022-11-01,Cote d Ivoire,112.0
2022-11-01,Cote d Ivoire,52.0
2022-11-01,Cote d Ivoire,106.0
2022-11-01,Cote d Ivoire,62.0
2022-11-01,Cote d Ivoire,241.0
2022-11-01,Cote d Ivoire,8.0
2022-11-01,Cote d Ivoire,95.0
2022-11-01,Cote d Ivoire,40.0
2022-11-01,Cote d Ivoire,64.0
2022-11-01,Cote d Ivoire,47.0
2022-11-01,Cote d Ivoire,61.0
2022-11-01,Cote d Ivoire,28.0
2022-11-01,Cote d Ivoire,29.0
2022-11-01,Cote d Ivoire,7.0
2022-11-01,Cote d Ivoire,60.0
2022-11-01,Cote d Ivoire,71.0
2022-11-01,Cote d Ivoire,71.0
2022-11-01,Cote d Ivoire,85.0
2022-11-01,Cote d Ivoire,145.0
2022-11-01,Cote d Ivoire,95.0
2022-11-01,Cote d Ivoire,54.0
2022-11-01,Cote d Ivoire,59.0
2022-11-01,Cote d Ivoire,135.0
2022-11-01,Cote d Ivoire,54.0
2022-11-01,Cote d Ivoire,34.0
2022-11-01,Cote d Ivoire,72.0
2022-11-01,Cote d Ivoire,4.0
2022-11-01,Cote d Ivoire,37.0
2022-11-01,Cote d Ivoire,9.0
2022-11-01,Cote d Ivoire,34.0
2022-11-01,Cote d Ivoire,16.0
2022-11-01,Cote d Ivoire,51.0
2022-11-01,Cote d Ivoire,35.0
2022-11-01,Cote d Ivoire,114.0
2022-11-01,Cote d Ivoire,115.0
2022-11-01,Cote d Ivoire,52.0
2022-11-01,Cote d Ivoire,30.0
2022-11-01,Cote d Ivoire,67.0
2022-11-01,Cote d Ivoire,36.0
2022-11-01,Cote d Ivoire,58.0
2022-11-01,Cote d Ivoire,67.0
2022-11-01,Cote d Ivoire,54.0
2022-11-01,Cote d Ivoire,65.0
2022-11-01,Cote d Ivoire,69.0
2022-11-01,Cote d Ivoire,190.0
2022-11-01,Cote d Ivoire,48.0
2022-11-01,Cote d Ivoire,30.0
2022-11-01,Cote d Ivoire,43.0
2022-11-01,Cote d Ivoire,38.0
2022-11-01,Cote d Ivoire,75.0
2022-11-01,Cote d Ivoire,75.0
2022-11-01,Cote d Ivoire,19.0
2022-11-01,Cote d Ivoire,64.0
2022-11-01,Cote d Ivoire,71.0
2022-11-01,Cote d Ivoire,65.0
2022-11-01,Cote d Ivoire,8.0
2022-11-01,Cameroon,60.0
2022-11-01,Cameroon,170.0
2022-11-01,Cote d Ivoire,12.0
2022-11-01,Cote d Ivoire,44.0
2022-11-01,Cote d Ivoire,26.0
2022-11-01,Cote d Ivoire,31.0
2022-11-01,Cameroon,27.0
2022-11-01,Cameroon,8.0
2022-11-01,Cameroon,59.0
2022-11-01,Cameroon,53.0
2022-11-01,Cameroon,5.0
2022-11-01,Cameroon,77.0
2022-11-01,Cameroon,65.0
2022-11-01,Cote d Ivoire,71.0
2022-11-01,Cameroon,161.0
2022-11-01,Cote d Ivoire,44.0
2022-11-01,Cote d Ivoire,9.0
2022-11-01,Cote d Ivoire,64.0
2022-11-01,Cote d Ivoire,47.0
2022-11-01,Cote d Ivoire,28.0
2022-11-01,Cote d Ivoire,11.0
2022-11-01,Cote d Ivoire,21.0
2022-11-01,Cote d Ivoire,24.0
2022-11-01,Cote d Ivoire,80.0
2022-11-01,Cote d Ivoire,13.0
2022-11-01,Cote d Ivoire,60.0
2022-11-01,Cote d Ivoire,67.0
2022-11-01,Cote d Ivoire,109.0
2022-11-01,Cote d Ivoire,159.0
2022-11-01,Cote d Ivoire,50.0
2022-11-01,Cote d Ivoire,67.0
2022-11-01,Cote d Ivoire,85.0
2022-11-01,Cote d Ivoire,278.0
2022-11-01,Cote d Ivoire,8.0
2022-11-01,Cote d Ivoire,34.0
2022-11-01,Cote d Ivoire,69.0
2022-11-01,Cote d Ivoire,51.0
2022-11-01,Cote d Ivoire,28.0
2022-11-01,Cote d Ivoire,40.0
2022-11-01,Cote d Ivoire,13.0
2022-11-01,Cote d Ivoire,44.0
2022-11-01,Cote d Ivoire,178.0
2022-11-01,Cote d Ivoire,33.0
2022-11-01,Cote d Ivoire,27.0
2022-11-01,Cote d Ivoire,60.0
2022-11-01,Cote d Ivoire,53.0
2022-11-01,Cote d Ivoire,24.0
2022-11-01,Cote d Ivoire,20.0
2022-11-01,Cote d Ivoire,68.0
2022-11-01,Cote d Ivoire,75.0
2022-11-01,Cote d Ivoire,114.0
2022-11-01,Cote d Ivoire,124.0
2022-11-01,Cote d Ivoire,59.0
2022-11-01,Cote d Ivoire,62.0
2022-11-01,Cote d Ivoire,48.0
2022-11-01,Cote d Ivoire,31.0
2022-11-01,Cote d Ivoire,50.0
2022-11-01,Cote d Ivoire,107.0
2022-11-01,Cote d Ivoire,96.0
2022-11-01,Cote d Ivoire,9.0
2022-11-01,Cote d Ivoire,51.0
2022-11-01,Cote d Ivoire,66.0
2022-11-01,Cote d Ivoire,26.0
2022-11-01,Cote d Ivoire,74.0
2022-11-01,Cote d Ivoire,67.0
2022-11-01,Cote d Ivoire,23.0
2022-11-01,Cote d Ivoire,114.0
2022-11-01,Cote d Ivoire,82.0
2022-11-01,Cote d Ivoire,67.0
2022-11-01,Cote d Ivoire,94.0
2022-11-01,Cote d Ivoire,45.0
2022-11-01,Cote d Ivoire,69.0
2022-11-01,Cote d Ivoire,120.0
2022-11-01,Ghana,63.0
2022-11-01,Ghana,77.0
2022-11-01,Ghana,178.0
2022-11-01,Ghana,61.0
2022-11-01,Ghana,135.0
2022-11-01,Ghana,78.0
2022-11-01,Ghana,96.0
2022-11-01,Ghana,108.0
2022-11-01,Ghana,86.0
2022-11-01,Ghana,59.0
2022-11-01,Ghana,143.0
2022-11-01,Ghana,185.0
2022-11-01,Ghana,214.0
2022-11-01,Ghana,67.0
2022-11-01,Ghana,157.0
2022-11-01,Ghana,229.0
2022-11-01,Ghana,127.0
2022-11-01,Ghana,67.0
2022-11-01,Ghana,114.0
2022-11-01,Ghana,108.0
2022-11-01,Ghana,207.0
2022-11-01,Ghana,45.0
2022-11-01,Ghana,58.0
2022-11-01,Ghana,26.0
2022-11-01,Ghana,65.0
2022-11-01,Ghana,41.0
2022-11-01,Ghana,79.0
2022-11-01,Ghana,48.0
2022-11-01,Ghana,109.0
2022-11-01,Ghana,32.0
2022-11-01,Ghana,38.0
2022-11-01,Ghana,18.0
2022-11-01,Ghana,211.0
2022-11-01,Ghana,44.0
2022-11-01,Ghana,68.0
2022-11-01,Ghana,103.0
2022-11-01,Ghana,7.0
2022-11-01,Ghana,32.0
2022-11-01,Ghana,20.0
2022-11-01,Ghana,198.0
2022-11-01,Ghana,45.0
2022-11-01,Ghana,62.0
2022-11-01,Ghana,55.0
2022-11-01,Ghana,106.0
2022-11-01,Ghana,190.0
2022-11-01,Ghana,25.0
2022-11-01,Ghana,8.0
2022-11-01,Ghana,19.0
2022-11-01,Ghana,3.0
2022-11-01,Ghana,27.0
2022-11-01,Ghana,29.0
2022-11-01,Ghana,13.0
2022-11-01,Ghana,105.0
2022-11-01,Ghana,31.0
2022-11-01,Ghana,35.0
2022-11-01,Ghana,52.0
2022-11-01,Ghana,191.0
2022-11-01,Ghana,52.0
2022-11-01,Ghana,38.0
2022-11-01,Ghana,189.0
2022-11-01,Ghana,69.0
2022-11-01,Ghana,32.0
2022-11-01,Ecuador,29.0
2022-11-01,Ecuador,9.0
2022-11-01,Ecuador,8.0
2022-11-01,Ecuador,19.0
2022-11-01,Ecuador,13.0
2022-11-01,Ecuador,150.0
2022-11-01,Ecuador,26.0
2022-11-01,Ecuador,45.0
2022-11-01,Ecuador,12.0
2022-11-01,Ecuador,6.0
2022-11-01,Ecuador,45.0
2022-11-01,Ecuador,13.0
2022-11-01,Ecuador,103.0
2022-11-01,Ecuador,179.0
2022-11-01,Ecuador,10.0
2022-11-01,Ecuador,80.0
2022-11-01,Ecuador,56.0
2022-11-01,Ecuador,16.0
2022-11-01,Ecuador,23.0
2022-11-01,Ecuador,20.0
2022-11-01,Ecuador,100.0
2022-11-01,Ecuador,16.0
2022-11-01,Ecuador,6.0
2022-11-01,Ecuador,10.0
2022-11-01,Ecuador,30.0
2022-11-01,Ecuador,72.0
2022-11-01,Ecuador,106.0
2022-11-01,Ecuador,123.0
2022-11-01,Ecuador,23.0
2022-11-01,Ecuador,23.0
2022-11-01,Ecuador,53.0
2022-11-01,Ecuador,13.0
2022-11-01,Cameroon,32.0
2022-11-01,Ecuador,20.0
2022-11-01,Ecuador,173.0
2022-11-01,Ecuador,24.0
2022-11-01,Ecuador,69.0
2022-11-01,Cameroon,14.0
2022-11-01,Cameroon,92.0
2022-11-01,Cameroon,84.0
2022-11-01,Cameroon,36.0
2022-11-01,Cameroon,98.0
2022-11-01,Cameroon,29.0
2022-11-01,Ecuador,65.0
2022-11-01,Ecuador,20.0
2022-11-01,Ecuador,262.0
2022-11-01,Ecuador,47.0
2022-11-01,Ecuador,23.0
2022-11-01,Ecuador,24.0
2022-11-01,Ecuador,38.0
2022-11-01,Ecuador,9.0
2022-11-01,Ecuador,53.0
2022-11-01,Ecuador,29.0
2022-11-01,Ecuador,15.0
2022-11-01,Ecuador,85.0
2022-11-01,Ecuador,48.0
2022-11-01,Ecuador,80.0
2022-11-01,Ecuador,43.0
2022-11-01,Ecuador,46.0
2022-11-01,Ecuador,109.0
2022-11-01,Ecuador,174.0
2022-11-01,Ecuador,49.0
2022-11-01,Ecuador,2.0
2022-11-01,Ecuador,34.0
2022-11-01,Ecuador,13.0
2022-11-01,Ecuador,83.0
2022-11-01,Ecuador,36.0
2022-11-01,Ecuador,82.0
2022-11-01,Ecuador,9.0
2022-11-01,Ecuador,83.0
2022-11-01,Ecuador,51.0
2022-11-01,Ecuador,18.0
2022-11-01,Ecuador,6.0
2022-11-01,Ecuador,10.0
2022-11-01,Ecuador,12.0
2022-11-01,Cameroon,76.0
2022-11-01,Cameroon,32.0
2022-11-01,Cameroon,13.0
2022-11-01,Cameroon,30.0
2022-11-01,Cameroon,62.0
2022-11-01,Cameroon,83.0
2022-11-01,Cameroon,52.0
2022-11-01,Cameroon,147.0
2022-11-01,Cameroon,53.0
2022-11-01,Cameroon,41.0
2022-11-01,Cameroon,131.0
2022-11-01,Cameroon,137.0
2022-11-01,Cameroon,150.0
2022-11-01,Cameroon,148.0
2022-11-01,Cameroon,78.0
2022-11-01,Cameroon,92.0
2022-11-01,Cameroon,40.0
2022-11-01,Cameroon,19.0
2022-11-01,Cameroon,17.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,4.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,10.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,2.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,2.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,2.0
2022-11-01,Brazil,9.0
2022-11-01,Brazil,11.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,4.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,38.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,8.0
2022-11-01,Brazil,12.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,4.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,8.0
2022-11-01,Brazil,7.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,4.0
2022-11-01,Brazil,2.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,28.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,16.0
2022-11-01,Brazil,2.0
2022-11-01,Brazil,2.0
2022-11-01,Brazil,12.0
2022-11-01,Brazil,6.0
2022-11-01,Brazil,8.0
2022-11-01,Brazil,4.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,38.0
2022-11-01,Brazil,6.0
2022-11-01,Brazil,21.0
2022-11-01,Brazil,18.0
2022-11-01,Brazil,11.0
2022-11-01,Brazil,7.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,2.0
2022-11-01,Brazil,11.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,4.0
2022-11-01,Brazil,15.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,37.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,21.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,12.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,28.0
2022-11-01,Brazil,27.0
2022-11-01,Brazil,17.0
2022-11-01,Brazil,3.0
2022-11-01,Brazil,6.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,1.0
2022-11-01,Brazil,6.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,5.0
2022-11-01,Brazil,10.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,6.0
2022-11-01,Brazil,0.0
2022-11-01,Brazil,6.0
2022-11-01,Brazil,11.0
